accrate times,accrate,average times,average density,average vinfinity,average cinfinity,average temperature,HL radius,BH mass
933558.1989999997,0.000748,372904.80608859,8865350.0,7.660901,1.927675,7155.614,0.004196885,1264.006
933679.0049999997,0.000766,372957.1076029162,8675860.0,7.668313,1.924293,7130.526,0.004188925,1264.012
933787.2299999996,0.000689,373009.4091172424,9185940.0,6.100449,1.96821,7459.718,0.006618815,1264.117
933939.6539999996,0.000708,373061.7106315686,8834890.0,6.158739,2.023125,7881.802,0.006494654,1264.213
934048.7619999996,0.000663,373114.0121458948,8494560.0,6.392994,2.026076,7904.811,0.006027869,1264.297
934159.0229999997,0.000688,373166.31366022106,8080220.0,6.420319,2.02967,7932.88,0.005977067,1264.305
934278.3629999997,0.000712,373218.61517454725,8188530.0,6.445896,2.014906,7817.899,0.005929759,1264.387
934385.1879999996,0.000755,373270.9166888735,7920700.0,6.451878,2.014885,7817.741,0.005919147,1264.465
934513.1919999996,0.000765,373323.2182031997,7656380.0,6.399903,2.036458,7986.052,0.006016047,1264.542
934658.4479999996,0.000784,373375.51971752587,7414640.0,6.280155,2.062702,8193.216,0.006248035,1264.62
934769.4509999997,0.000799,373427.8212318521,7181340.0,6.198259,2.039835,8012.563,0.006414626,1264.696
934900.8749999997,0.000242,373480.1227461783,6967880.0,6.087765,2.0407,8019.37,0.006649987,1264.777
935064.6699999997,0.000301,373532.42426050454,6741210.0,5.973703,2.05617,8141.423,0.006906802,1264.858
935175.0589999997,0.000352,373584.72577483073,6446110.0,5.94757,2.064285,8205.811,0.006968075,1264.904
935286.0299999997,0.000354,373637.027289157,6409380.0,5.854994,2.042639,8034.631,0.007190421,1264.987
935406.0119999996,0.000351,373689.32880348316,6204730.0,5.7487,2.057788,8154.256,0.007459266,1265.063
935558.2779999996,0.000321,373741.6303178094,6023220.0,5.70522,2.044328,8047.932,0.00757385,1265.14
935681.8049999996,0.000337,373793.9318321356,5833200.0,5.640039,2.052549,8112.795,0.007750388,1265.218
935795.5829999996,0.000373,373846.2333464618,5652950.0,5.576547,2.072219,8269.037,0.007928354,1265.288
935909.9839999996,0.000413,373898.53486078803,5405850.0,5.573376,2.086664,8384.727,0.007937818,1265.332
936027.7019999996,0.000446,373950.8363751142,5388960.0,5.552185,2.065535,8215.787,0.0079988,1265.401
936145.1029999995,0.00047,374003.13788944046,5254970.0,5.518818,2.093392,8438.892,0.008096248,1265.468
936260.1999999995,0.000488,374055.43940376665,5158340.0,5.517986,2.067483,8231.302,0.008099116,1265.537
936370.8399999995,0.000459,374107.7409180929,5035270.0,5.535383,2.082402,8350.536,0.008048721,1265.602
936492.2089999994,0.000449,374160.0424324191,4959070.0,5.574033,2.103918,8523.992,0.00793789,1265.664
936592.9579999994,0.000424,374212.34394674527,4913150.0,5.62643,2.096625,8465.002,0.007791112,1265.726
936731.4249999993,0.000408,374264.6454610715,4843390.0,5.729101,2.110713,8579.154,0.007514724,1265.782
936884.9849999994,0.000278,374316.9469753977,4772550.0,5.84056,2.112712,8595.416,0.007230962,1265.827
937041.5819999994,0.000297,374369.24848972395,4825130.0,5.904388,2.084514,8367.509,0.007075716,1265.879
937184.4589999993,0.000319,374421.55000405014,4805610.0,6.023585,2.090755,8417.691,0.00679873,1265.929
937287.2369999994,0.000339,374473.8515183764,4816900.0,6.135981,2.106549,8545.355,0.00655219,1265.981
937401.5029999993,0.000353,374526.15303270257,4836750.0,6.204292,2.112618,8594.668,0.006408963,1266.031
937504.7239999993,0.000365,374578.45454702876,4834430.0,6.336806,2.109998,8573.376,0.006143958,1266.078
937640.7539999994,0.000368,374630.756061355,5053790.0,4.916187,2.024436,7892.164,0.01020818,1266.159
937743.3399999994,0.000366,374683.0575756812,4922280.0,4.992484,2.047096,8069.833,0.009899175,1266.237
937858.0649999994,0.000357,374735.35909000743,4748710.0,5.202968,2.040072,8014.553,0.009114999,1266.296
938010.8079999994,0.000333,374787.6606043336,4725630.0,5.341629,2.043658,8042.763,0.008648312,1266.362
938115.3959999994,0.00028,374839.96211865987,4676780.0,5.183219,2.037961,7997.988,0.009185486,1266.433
938223.5789999993,0.000243,374892.26363298605,4567920.0,5.45306,2.020424,7860.935,0.008299362,1266.487
938340.9609999993,0.000193,374944.56514731224,4515970.0,5.603495,2.011237,7789.613,0.007860057,1266.533
938448.7889999993,0.000153,374996.8666616385,5896850.0,3.211623,1.881862,6819.702,0.02392819,1266.758
938559.3879999993,0.00015,375049.1681759647,5203410.0,3.31791,1.886828,6855.743,0.02242369,1266.942
938667.3549999993,0.000185,375101.4696902909,4645930.0,3.375294,1.853272,6614.071,0.02167084,1267.084
938819.7699999993,0.000307,375153.7712046171,4285310.0,3.403245,1.784957,6135.444,0.0213187,1267.218
938919.8989999993,0.000546,375206.07271894335,3957850.0,3.428464,1.734933,5796.37,0.02100844,1267.344
939035.4499999993,0.00161,375258.37423326954,3658890.0,3.366566,1.700749,5570.209,0.02179021,1267.458
939135.9459999993,0.00471,375310.6757475957,3428430.0,3.355793,1.659205,5301.415,0.0219323,1267.576
939286.3249999993,0.00155,375362.977261922,3220440.0,3.319396,1.630663,5120.591,0.02241798,1267.694
939444.1749999992,0.00068,375415.27877624816,3029100.0,3.578057,1.735655,5801.214,0.01929567,1267.78
939558.5719999992,0.000583,375467.5802905744,2949500.0,3.746422,1.738334,5819.141,0.01760154,1267.858
939695.6689999992,0.000523,375519.8818049006,2856200.0,3.839414,1.621975,5066.184,0.01676025,1267.915
939850.0549999992,0.000511,375572.18331922684,2935520.0,4.021091,1.722811,5715.684,0.01528065,1267.984
939956.6259999992,0.000494,375624.484833553,2965350.0,4.093606,1.728921,5756.303,0.01474487,1268.051
940075.1419999992,0.000482,375676.7863478793,2809890.0,4.195083,1.6607,5310.991,0.01404089,1268.073
940209.7469999992,0.00045,375729.08786220546,3063060.0,4.277844,1.68839,5489.577,0.01350309,1268.136
940348.3269999991,0.000416,375781.38937653165,3138990.0,4.353521,1.687031,5480.75,0.01303837,1268.197
940468.5669999991,0.000388,375833.6908908579,3117690.0,4.460268,1.607877,4978.512,0.01242233,1268.234
940603.9229999991,0.00038,375885.9924051841,3335860.0,4.580327,1.658371,5296.118,0.01177998,1268.292
940739.0269999992,0.000386,375938.2939195103,3455870.0,4.690797,1.66099,5312.862,0.01123217,1268.347
940858.6279999992,0.000402,375990.5954338365,3468660.0,4.762923,1.612438,5006.808,0.01089503,1268.382
940993.7759999993,0.000392,376042.89694816276,3706840.0,4.863511,1.654074,5268.719,0.0104493,1268.44
941127.1769999992,0.000433,376095.19846248894,3836410.0,4.912688,1.668,5357.812,0.01024161,1268.498
941279.3409999992,0.000498,376147.49997681513,3682350.0,4.936802,1.650485,5245.884,0.01014227,1268.509
941415.8029999993,0.000594,376199.8014911414,4020450.0,5.023283,1.693437,5522.477,0.009796135,1268.566
941553.5279999992,0.000694,376252.10300546756,3379150.0,7.726058,1.738683,5821.527,0.004141267,1268.583
941678.8689999992,0.000775,376304.4045197938,3499350.0,7.660796,1.729849,5762.524,0.00421218,1268.596
941823.6169999993,0.000439,376356.70603412,3729060.0,7.759264,1.744765,5862.331,0.00410599,1268.615
941949.8549999993,0.000359,376409.00754844624,3884150.0,7.651251,1.754146,5925.548,0.004222796,1268.635
942057.9919999993,0.000375,376461.30906277243,3963360.0,7.642949,1.738855,5822.696,0.004232041,1268.65
942212.5659999993,0.000395,376513.6105770986,4136230.0,7.685043,1.757238,5946.464,0.004185854,1268.671
942359.8309999993,0.000423,376565.91209142486,4237190.0,7.677121,1.795362,6207.29,0.004194566,1268.693
942472.4369999993,0.000483,376618.21360575105,4225950.0,7.67299,1.754588,5928.544,0.004199155,1268.702
942627.0859999993,0.000568,376670.5151200773,4404010.0,7.721979,1.778471,6091.045,0.00414607,1268.724
942780.0749999993,0.000327,376722.8166344035,4482940.0,7.835221,1.797431,6221.614,0.004027158,1268.746
942897.9979999992,0.000373,376775.1181487297,4442440.0,7.81915,1.745019,5864.064,0.004043798,1268.752
943053.0479999993,0.00045,376827.4196630559,4618430.0,7.877681,1.744457,5860.293,0.003983946,1268.774
943175.1539999993,0.000519,376879.7211773821,4479640.0,5.646069,1.650693,5247.252,0.007755774,1268.822
943277.7319999993,0.000584,376932.02269170835,4429280.0,5.569577,1.621937,5066.025,0.007970573,1268.858
943391.2509999992,0.000657,376984.32420603454,4497760.0,5.566392,1.635894,5153.588,0.007979913,1268.91
943498.0869999992,0.00173,377036.6257203608,4499080.0,5.760915,1.64476,5209.605,0.007450413,1268.958
943630.0169999993,0.00189,377088.92723468697,4437420.0,5.657027,1.610729,4996.26,0.007726859,1268.987
943792.7199999993,0.00208,377141.2287490132,4557160.0,5.638172,1.604516,4957.797,0.007778793,1269.041
943951.7049999993,0.00199,377193.5302633394,4571370.0,5.798539,1.606315,4968.92,0.007354785,1269.091
944108.4749999993,0.00175,377245.8317776656,4447550.0,5.691999,1.577029,4789.39,0.00763299,1269.106
944211.1839999993,0.002,377298.13329199183,4632030.0,5.70283,1.571666,4756.875,0.007604107,1269.161
944324.1869999993,0.00176,377350.434806318,4647560.0,5.737799,1.588104,4856.905,0.007512024,1269.215
944440.7449999993,0.0011,377402.73632064427,4536980.0,5.74701,1.586307,4845.921,0.007488278,1269.234
944545.9249999993,0.000814,377455.03783497046,4719390.0,5.828891,1.587439,4852.843,0.007279478,1269.286
944651.3329999994,0.000772,377507.3393492967,4764660.0,5.797648,1.601494,4939.158,0.007358444,1269.339
944759.1959999994,0.000841,377559.6408636229,4669430.0,5.847332,1.59715,4912.402,0.007234223,1269.359
944876.1189999994,0.000672,377611.9423779491,4858930.0,5.955686,1.599912,4929.409,0.006973495,1269.409
944978.6299999994,0.00089,377664.2438922753,4913230.0,5.887121,1.609586,4989.205,0.007137151,1269.46
945093.8369999995,0.000922,377716.5454066015,4830460.0,5.962811,1.605182,4961.944,0.006957385,1269.481
945204.7589999995,0.000785,377768.84692092775,4799260.0,5.964866,1.584974,4837.797,0.006952708,1269.49
945323.9729999995,0.000768,377821.14843525394,5009390.0,5.887222,1.587906,4855.712,0.007137357,1269.542
945470.5499999996,0.000658,377873.4499495802,4960520.0,6.007766,1.593582,4890.491,0.00685409,1269.571
945570.5799999996,0.000637,377925.7514639064,5121230.0,6.138155,1.609332,4987.64,0.006566132,1269.618
945714.0329999996,0.000553,377978.0529782326,5183280.0,6.071757,1.627043,5098.026,0.00671077,1269.667
945826.0769999996,0.000523,378030.3544925588,5112690.0,6.162175,1.617231,5036.726,0.006515529,1269.69
945933.8269999996,0.000465,378082.656006885,5285760.0,6.304583,1.596851,4910.589,0.006224616,1269.735
946038.1619999995,0.000465,378134.95752121124,7342220.0,4.391651,1.529892,4507.406,0.01282876,1269.882
946167.0289999995,0.000374,378187.2590355374,6951580.0,4.406558,1.526903,4489.81,0.01274359,1269.949
946317.6159999996,0.000328,378239.5605498637,6770620.0,4.404478,1.50822,4380.612,0.01275629,1269.974
946462.7559999996,0.000352,378291.86206418986,6955960.0,4.241764,1.527662,4494.28,0.01375398,1270.125
946582.2669999996,0.000346,378344.1635785161,6690850.0,4.202022,1.56319,4705.754,0.01401705,1270.274
946725.4879999997,0.000336,378396.4650928423,6325280.0,4.168994,1.563609,4708.279,0.01424168,1270.345
946830.0059999997,0.000317,378448.7666071685,6373320.0,3.908564,1.600064,4930.386,0.01620367,1270.51
946974.6519999997,0.000317,378501.0681214947,6096090.0,3.734405,1.620266,5055.678,0.01775256,1270.688
947075.2349999996,0.00031,378553.3696358209,5660480.0,3.596126,1.616085,5029.621,0.01914673,1270.788
947222.0459999996,0.000277,378605.67115014716,5632470.0,3.198542,1.641424,5188.578,0.0242044,1271.006
947349.3209999996,0.000249,378657.97266447335,5235190.0,2.882364,1.485908,4251.981,0.02981088,1271.262
947456.0899999996,0.000221,378710.2741787996,4595430.0,2.767089,1.386906,3704.262,0.03235296,1271.415
947556.8679999997,0.000188,378762.5756931258,4214920.0,2.759097,1.344024,3478.736,0.03254454,1271.505
947659.7659999997,0.000168,378814.87720745197,4245190.0,2.742294,1.249695,3007.569,0.03294689,1271.743
947762.1309999997,9.93e-05,378867.1787217782,3786230.0,2.988359,1.261535,3064.833,0.02774968,1271.922
947878.2589999997,8.91e-05,378919.4802361044,3425200.0,3.009476,1.28708,3190.211,0.02736545,1272.029
948029.9649999997,7.73e-05,378971.78175043064,3414340.0,3.040957,1.229676,2911.992,0.02680405,1272.188
948178.4159999997,6.74e-05,379024.08326475683,3240480.0,3.103836,1.212437,2830.915,0.02573222,1272.334
948301.6859999998,6.01e-05,379076.3847790831,3003520.0,3.013385,1.238807,2955.401,0.0273033,1272.434
948414.5019999997,5.37e-05,379128.68629340926,3022100.0,2.995028,1.189711,2725.788,0.02764117,1272.585
948571.0119999998,4.89e-05,379180.98780773545,2883570.0,3.043228,1.167424,2624.624,0.02677568,1272.724
948707.1319999998,4.4e-05,379233.2893220617,2676000.0,2.938708,1.198082,2764.287,0.02871733,1272.825
948842.1689999998,4.01e-05,379285.5908363879,2407920.0,2.980112,1.189705,2725.764,0.0279271,1272.85
948976.2279999998,3.73e-05,379337.89235071413,2682720.0,2.974212,1.11923,2412.398,0.02803855,1272.99
949098.5079999998,3.55e-05,379390.1938650403,2524620.0,2.821679,1.16126,2596.983,0.0311553,1273.113
949229.8389999998,3.43e-05,379442.49537936656,2483140.0,2.896789,1.122699,2427.379,0.02956344,1273.256
949359.3179999999,4.27e-05,379494.79689369275,2379430.0,2.922644,1.079264,2243.191,0.02904593,1273.391
949486.9289999999,5.86e-05,379547.09840801894,2189110.0,2.799613,1.432234,3950.382,0.03165825,1273.478
949617.516,5.54e-05,379599.3999223452,2267870.0,2.769587,1.170278,2637.482,0.03235058,1273.62
949745.428,6.32e-05,379651.70143667137,2159480.0,2.80342,1.065546,2186.534,0.03157797,1273.757
949873.156,7.07e-05,379704.0029509976,1965990.0,2.651308,1.4204,3885.38,0.03530912,1273.848
949997.7039999999,7.68e-05,379756.3044653238,2042920.0,2.569403,1.293239,3220.844,0.03759872,1273.988
950140.3179999999,8.17e-05,379808.60597965005,2207530.0,3.701484,1.027597,2033.566,0.01811897,1274.073
950262.1319999999,9.16e-05,379860.90749397624,1793480.0,6.258649,1.460133,4105.798,0.006338006,1274.084
950385.5259999998,0.000242,379913.2090083024,2167220.0,6.276597,1.435281,3967.227,0.006301863,1274.106
950514.4509999999,0.000532,379965.51052262867,2489110.0,6.157007,1.483491,4238.215,0.006549157,1274.132
950641.4259999999,0.000846,380017.81203695486,2673270.0,6.148599,1.519123,4444.261,0.006567212,1274.152
950778.1389999999,0.000791,380070.1135512811,2988520.0,6.194678,1.493323,4294.586,0.006469972,1274.183
950913.1479999998,0.000784,380122.4150656073,3250680.0,6.155705,1.522258,4462.625,0.006552312,1274.217
951061.3159999998,0.000697,380174.71657993353,3386050.0,6.151545,1.556996,4668.63,0.006561346,1274.241
951195.9769999997,0.000639,380227.0180942597,3651080.0,6.143751,1.601738,4940.802,0.006578126,1274.279
951302.5859999998,0.000509,380279.31960858597,3868870.0,6.084723,1.597327,4913.633,0.006706565,1274.319
951437.0249999998,0.000346,380331.62112291215,3895690.0,6.050071,1.583413,4828.401,0.006783823,1274.341
951574.9429999997,0.000319,380383.92263723834,4160570.0,5.98156,1.626998,5097.876,0.006940227,1274.386
951693.0979999998,0.000346,380436.2241515646,4343490.0,5.865151,1.618643,5045.655,0.007218706,1274.436
951818.4919999997,0.000398,380488.5256658908,4276260.0,5.822891,1.60782,4978.411,0.007324152,1274.456
951942.8949999998,0.000457,380540.827180217,4551380.0,5.716186,1.641496,5189.147,0.007600257,1274.512
952078.5999999997,0.000507,380593.1286945432,4381150.0,5.685334,1.604603,4958.509,0.007683307,1274.523
952200.9439999998,0.000544,380645.43020886945,4713740.0,5.580676,1.625677,5089.613,0.007974253,1274.586
952352.9309999997,0.000294,380697.73172319564,4797840.0,5.440198,1.654421,5271.193,0.008391805,1274.656
952453.7679999998,0.000268,380750.0332375218,4710930.0,5.342504,1.639038,5173.626,0.008701993,1274.697
952599.2239999998,0.000234,380802.3347518481,4908180.0,5.21277,1.653066,5262.566,0.009140817,1274.777
952709.0259999998,0.000231,380854.63626617426,4909230.0,5.046613,1.674834,5402.082,0.009753247,1274.865
952818.7199999999,0.000238,380906.9377805005,4705590.0,4.941711,1.655038,5275.138,0.01017242,1274.91
952923.8639999998,0.000261,380959.2392948267,4872200.0,4.777336,1.666084,5345.786,0.01088484,1275.011
953039.7879999998,0.000322,381011.54080915294,4762070.0,4.565911,1.688906,5493.248,0.01191717,1275.123
953151.7829999998,0.000484,381063.8423234791,4419730.0,4.440975,1.672491,5386.987,0.01259823,1275.173
953262.3589999998,0.000692,381116.1438378053,4554170.0,4.231224,1.683291,5456.792,0.01387876,1275.303
953416.6029999998,0.000984,381168.44535213156,4306460.0,3.94883,1.684729,5466.122,0.01593638,1275.449
953528.9429999997,0.00143,381220.74686645775,3787340.0,3.778772,1.629494,5113.58,0.01740503,1275.508
953649.7049999997,0.00183,381273.048380784,3863490.0,3.482125,1.655861,5280.405,0.0204978,1275.666
953809.2319999997,0.00215,381325.3498951102,3460170.0,3.084729,1.587286,4852.107,0.02612254,1275.834
953918.5849999997,0.00366,381377.6514094364,2832150.0,2.789368,1.511649,4400.704,0.03195175,1275.916
954026.1059999997,0.00297,381429.9529237626,2831600.0,2.582826,1.453586,4069.133,0.03726867,1276.094
954181.5259999997,0.00135,381482.2544380888,2407560.0,2.334555,1.414677,3854.208,0.04562326,1276.27
954288.1779999997,0.000579,381534.55595241504,1780710.0,2.424571,1.354685,3534.253,0.04230427,1276.354
954414.1669999997,0.000811,381586.85746674123,1494710.0,2.506383,1.378743,3660.899,0.0395902,1276.391
954522.3429999996,0.000849,381639.1589810675,1761780.0,2.102422,1.285842,3184.172,0.0562672,1276.565
954676.9779999997,0.00127,381691.46049539367,1390110.0,2.566401,1.268652,3099.607,0.03776634,1276.66
954784.3629999997,0.00116,381743.7620097199,1012050.0,2.594766,1.33098,3411.652,0.03694791,1276.682
954913.4379999996,0.000691,381796.0635240461,1342960.0,2.25411,1.269945,3105.928,0.04896023,1276.794
955021.6889999997,0.000502,381848.3650383723,1202070.0,2.749958,1.285219,3181.092,0.03289871,1276.87
955135.1679999997,0.0002,381900.66655269853,1110020.0,2.811648,1.357065,3546.69,0.03147277,1276.918
955239.1799999997,0.000181,381952.9680670247,1346410.0,2.407537,1.376728,3650.217,0.04292664,1277.033
955347.0949999997,0.000174,382005.26958135096,1269410.0,2.814602,1.375622,3644.358,0.03141069,1277.121
955449.3469999997,0.000176,382057.57109567715,1078920.0,2.654323,1.360683,3565.636,0.0353211,1277.166
955553.5269999998,0.000181,382109.8726100034,1348680.0,2.259155,1.38808,3710.668,0.04876011,1277.299
955663.9609999998,0.000185,382162.1741243296,1186750.0,2.43154,1.403087,3791.338,0.04209578,1277.408
955785.9499999997,0.000193,382214.4756386558,896725.0,2.201198,1.397975,3763.762,0.05137124,1277.461
955890.3589999997,0.000209,382266.777152982,1027130.0,1.858389,1.427666,3925.337,0.07207471,1277.577
956001.4889999997,0.000229,382319.0786673082,930744.0,1.891074,1.448737,4042.064,0.06961103,1277.703
956106.3769999997,0.000258,382371.38018163445,778156.0,1.417899,1.555351,4658.877,0.1029156,1277.832
956213.4899999998,0.000299,382423.68169596064,468722.0,1.072786,1.299259,3250.992,0.1474994,1277.911
956323.0509999997,0.000374,382475.9832102869,585912.0,0.2678141,1.400727,3778.609,0.1269115,1278.07
956432.2069999997,0.000489,382528.28472461307,577729.0,1.465895,1.464475,4130.37,0.1158927,1278.172
956546.0809999997,0.000584,382580.5862389393,331797.0,1.627396,1.26353,3074.656,0.09403933,1278.208
956650.9049999997,0.00074,382632.8877532655,553704.0,2.335448,1.313339,3321.845,0.04566337,1278.272
956761.4929999997,0.000985,382685.1892675917,642940.0,2.503811,1.394957,3747.553,0.03973073,1278.338
956908.9199999997,0.00129,382737.49078191794,486066.0,2.535413,1.154601,2567.38,0.03874848,1278.362
957041.6609999997,0.00138,382789.7922962441,547063.0,2.687883,0.9765967,1836.778,0.03447777,1278.389
957143.9029999997,0.00123,382842.09381057037,789901.0,2.831648,1.261187,3063.273,0.03106635,1278.456
957252.1759999997,0.00113,382894.39532489656,557506.0,2.880729,1.269524,3103.905,0.03001834,1278.467
957359.6589999998,0.000738,382946.6968392228,851319.0,2.979529,1.372987,3630.445,0.02806077,1278.527
957465.8709999998,0.000546,382998.998353549,904272.0,2.795359,1.395325,3749.543,0.03188159,1278.596
957579.9339999998,0.000613,383051.2998678752,709135.0,2.603749,1.358955,3556.622,0.03674852,1278.624
957731.5829999998,0.000644,383103.6013822014,875647.0,2.359538,1.193332,2742.525,0.04475005,1278.718
957850.3049999997,0.000645,383155.9028965276,792370.0,1.84708,1.372777,3629.343,0.07303104,1278.819
958001.1179999997,0.000616,383208.20441085385,449016.0,1.582093,1.331925,3416.548,0.0995519,1278.841
958109.2859999996,0.000579,383260.50592518004,697028.0,1.142344,0.964569,1791.823,0.190953,1279.044
958240.7699999997,0.000616,383312.8074395063,533790.0,1.462773,1.32495,3380.866,0.1164757,1279.145
958355.9759999997,0.000627,383365.1089538325,331548.0,1.375918,1.177758,2671.413,0.1316552,1279.195
958469.2999999997,0.000658,383417.41046815866,474545.0,1.508718,0.886652,1514.034,0.1095025,1279.303
958570.4909999997,0.000716,383469.7119824849,477406.0,1.414777,1.312216,3316.195,0.1245375,1279.4
958686.2739999997,0.000805,383522.0134968111,332104.0,1.277148,1.116437,2400.481,0.1528362,1279.465
958808.6289999997,0.00115,383574.31501113734,454959.0,1.344267,0.8793273,1489.125,0.1379621,1279.584
958932.9069999998,0.00172,383626.6165254635,484348.0,1.161375,1.303012,3269.846,0.1468499,1279.698
959083.5639999998,0.00232,383678.9180397898,312222.0,1.027735,1.131503,2465.711,0.1947591,1279.766
959195.3179999997,0.00155,383731.21955411596,460958.0,1.251683,0.8760887,1478.179,0.1591635,1279.904
959304.6779999997,0.000334,383783.52106844215,1042680.0,2.219259,1.246128,2990.588,0.05063637,1279.998
959461.7009999998,0.000347,383835.8225827684,896332.0,2.57482,1.10106,2334.819,0.03761982,1280.04
959608.0439999998,0.00035,383888.1240970946,1179710.0,2.571129,0.8697275,1456.794,0.03772912,1280.131
959752.9829999998,0.000373,383940.4256114208,1294880.0,2.507196,1.221477,2873.441,0.03968061,1280.226
959903.9509999998,0.000343,383992.727125747,1144180.0,2.942713,1.078596,2240.526,0.02880654,1280.266
960049.9319999998,0.000315,384045.02864007326,1448740.0,2.983093,0.8613345,1428.815,0.02803282,1280.357
960198.3839999998,0.000305,384097.33015439945,1592910.0,2.976466,1.196295,2756.193,0.02815975,1280.447
960304.6039999998,0.000312,384149.63166872563,1277170.0,3.093525,1.157128,2578.667,0.02607078,1280.456
960427.6459999998,0.000322,384201.9331830519,1732140.0,3.297641,0.8399139,1358.635,0.02294337,1280.543
960573.0899999999,0.000333,384254.23469737807,1546620.0,3.412902,1.032892,2054.673,0.02142129,1280.573
960692.8319999998,0.0013,384306.5362117043,1868210.0,4.005856,0.8177553,1287.895,0.01554935,1280.637
960839.9429999999,0.000917,384358.8377260305,2101510.0,3.883881,0.8205493,1296.711,0.01654218,1280.712
960985.0159999998,0.000791,384411.13924035674,2024630.0,3.970464,0.9249468,1647.66,0.01582951,1280.748
961087.8359999998,0.000695,384463.44075468293,2301010.0,4.308365,0.7976084,1225.22,0.01344425,1280.813
961209.9989999997,0.000662,384515.7422690091,2503420.0,4.276793,0.7982912,1227.319,0.01364416,1280.884
961360.0529999997,0.000598,384568.04378333536,2436530.0,4.330587,0.8696368,1456.501,0.01330803,1280.919
961507.8619999997,0.000544,384620.34529766155,2695530.0,4.432479,0.7843294,1184.765,0.01270356,1280.989
961610.2829999997,0.000479,384672.6468119878,2861300.0,4.369524,0.7855057,1188.322,0.01307296,1281.065
961759.7679999997,0.000418,384724.948326314,2996070.0,4.234955,0.852813,1400.695,0.01391778,1281.146
961906.9239999996,0.000366,384777.24984064023,3080530.0,7.030924,0.8445087,1373.55,0.005049752,1281.174
962010.8009999996,0.000333,384829.5513549664,3172280.0,6.904503,0.8158724,1281.979,0.005236476,1281.188
962127.2259999997,0.000311,384881.85286929266,3526630.0,6.491005,0.9678377,1804.022,0.005924948,1281.227
962240.2439999997,0.000589,384934.15438361885,3694260.0,6.362286,1.054472,2141.446,0.0061673,1281.271
962376.0039999997,0.000752,384986.45589794504,3702740.0,6.315613,1.078932,2241.949,0.006258999,1281.293
962527.9139999998,0.000674,385038.7574122713,4653190.0,7.588123,1.088653,2282.532,0.004335852,1281.321
962682.3879999998,0.000617,385091.05892659747,4592320.0,7.600986,1.08042,2248.138,0.004321284,1281.326
962785.6429999998,0.000477,385143.3604409237,4876550.0,7.527197,1.095164,2309.915,0.004406435,1281.356
962902.2869999998,0.000494,385195.6619552499,5060010.0,7.444862,1.118263,2408.386,0.004504541,1281.388
963056.6789999998,0.000522,385247.96346957615,5091180.0,7.447656,1.108932,2368.364,0.004501272,1281.406
963190.9489999998,0.000562,385300.26498390234,5313030.0,7.312484,1.110776,2376.247,0.004669287,1281.442
963291.0749999998,0.000603,385352.5664982285,5461410.0,7.081295,1.127191,2447.001,0.004979281,1281.482
963391.3649999999,0.00113,385404.86801255477,5458770.0,6.998913,1.116821,2402.186,0.005097347,1281.506
963514.3319999998,0.00117,385457.16952688096,5640570.0,6.691769,1.126067,2442.128,0.00557611,1281.554
963669.3809999998,0.00121,385509.4710412072,5655190.0,6.461203,1.124293,2434.44,0.005981397,1281.593
963774.9459999998,0.00126,385561.7725555334,5771680.0,6.422981,1.132239,2468.976,0.006052974,1281.648
963891.1509999997,0.0013,385614.07406985963,5843190.0,6.025521,1.140129,2503.504,0.006878146,1281.717
964005.2199999997,0.00137,385666.3755841858,5766020.0,5.872766,1.130847,2462.91,0.007240991,1281.759
964133.9329999997,0.00159,385718.677098512,5921560.0,5.786583,1.131926,2467.616,0.007458526,1281.837
964264.4929999998,0.00172,385770.97861283825,5950150.0,5.376966,1.139425,2500.419,0.008638709,1281.93
964369.1139999998,0.00168,385823.28012716444,5781350.0,5.263288,1.143175,2516.908,0.009016552,1281.981
964491.4759999998,0.00129,385875.5816414907,5938920.0,5.131292,1.137746,2493.062,0.009486764,1282.075
964604.7509999998,0.00122,385927.8831558169,5767290.0,4.836833,1.15393,2564.492,0.01067779,1282.139
964732.6479999998,0.00119,385980.1846701431,5897250.0,4.407871,1.145936,2529.087,0.01285781,1282.275
964835.1119999998,0.00117,386032.4861844693,5346280.0,4.362052,1.148024,2538.309,0.01313074,1282.297
964945.8759999998,0.00114,386084.7876987955,5695830.0,3.971016,1.131832,2467.214,0.01584435,1282.468
965097.4679999998,0.00112,386137.08921312174,5331850.0,3.625239,1.184843,2703.742,0.01901351,1282.669
965204.5239999997,0.00108,386189.3907274479,4605250.0,3.523689,1.209263,2816.34,0.02012836,1282.747
965353.0009999997,0.00114,386241.6922417742,4729630.0,3.227778,1.226725,2898.266,0.02398955,1282.98
965477.9869999997,0.00103,386293.99375610036,4143150.0,2.999394,1.329492,3404.203,0.02778696,1283.212
965633.3399999997,0.000987,386346.2952704266,3308200.0,2.840477,1.359518,3559.709,0.03098875,1283.306
965734.8789999997,0.000883,386398.5967847528,3442630.0,2.614206,1.378107,3657.722,0.03658796,1283.559
965849.3059999997,0.000805,386450.898299079,2856480.0,2.384088,1.451584,4058.16,0.04400058,1283.8
965955.0489999998,0.000791,386503.1998134052,1807090.0,2.373329,1.460074,4105.771,0.04440877,1283.823
966058.0709999998,0.000684,386555.5013277314,2387490.0,2.091335,1.415716,3860.09,0.05719329,1284.064
966170.9039999997,0.000633,386607.80284205766,1987630.0,1.708001,1.34456,3481.82,0.08576242,1284.327
